"cep"
"65061140"
"65042871"
"65065590"
"65026410"
"65041510"
"65076170"
"65000000"
"65042155"
"65074620"
"65073614"
"65076838"
"65040590"
"65090872"
"65061010"
"65058772"
"65068609"
"65026100"
"65041160"
"65068220"
"65015330"
"65068095"
"65032150"
"65068030"
"65044230"
"65070628"
"65015060"
"65070370"
"65058482"
"65081463"
"65055540"
"65076670"
"65047640"
"65083304"
"65073580"
"65053210"
"65081620"
"65057363"
"65048180"
"65073590"
"65041132"
"65055281"
"65042815"
"65068641"
"65067380"
"65600000"
"65056533"
"65045020"
"65066437"
"65067868"
"65068220"
"65073614"
"65020280"
"65054868"
"65041510"
"65054005"
"65000000"
"65054842"
"65037350"
"65061010"
"65058156"
"65076800"
"65043800"
"65047310"
"65076840"
"65056260"
"65068609"
"65066881"
"65050290"
"65043800"
"65076550"
"65047240"
"65042410"
"65081233"
"65045080"
"65058143"
"65071415"
"65081620"
"65067888"
"65045250"
"65044230"
"65068067"
"65044740"
"65055540"
"65074710"
"65040865"
"65010000"
"65073614"
"65076672"
"65010440"
"65031125"
"65041510"
"65050843"
"65053530"
"65054040"
"65082255"
"65040820"
"65092120"
"65074255"
"65062200"
"65068591"
"65041882"
"65044360"
"65074867"
"65040170"
"65076530"
"65058037"
"65044785"
"65051210"
"65040655"
"65057660"
"65052858"
"65056533"
"65083510"
"65081457"
"65041879"
"65020640"
"65044410"
"65060350"
"65020410"
"65054520"
"65081457"
"65092169"
"65055270"
"65058073"
"65041160"
"65055450"
"65051550"
"65058021"
"65070628"
"65044281"
"65058166"
"65051866"
"65042050"
"65066190"
"65074710"
"65085083"
"65036570"
"65086233"
"65055265"
"65044785"
"65066659"
"65065070"
"65026140"
"65054868"
"65063460"
"65060831"
"65052854"
"65050240"
"65032540"
"65071455"
"65063804"
"65058021"
"65046611"
"65076670"
"65041510"
"65056533"
"65044784"
"65047820"
"65080330"
"65032005"
"65042862"
"65054630"
"65082381"
"65076170"
"65045840"
"65071415"
"65066750"
"65076655"
"65070670"
"65047730"
"65045840"
"65076340"
"65055308"
"65086233"
"65094024"
"65044450"
"65053210"
"65063686"
"65073127"
"65010040"
"65074115"
"65068461"
"65071710"
"65090052"
"65058529"
"65044370"
"65068601"
"65058874"
"65043820"
"65056533"
"65055210"
"65070210"
"65066486"
"65032540"
"65055450"
"65058132"
"65041877"
"65067866"
"65076750"
"65010000"
"65041510"
"65044854"
"65036650"
"65045250"
"65085077"
"65046710"
"65036090"
"65035100"
"65081463"
"65074380"
"65081761"
"65065692"
"65085282"
"65044370"
"65068128"
"65067868"
"65010000"
"65070681"
"65076562"
"65057761"
"65076460"
"65054705"
"65068168"
"65044750"
"65068058"
"65045180"
"65091817"
"65073630"
"65060260"
"65068420"
"65077558"
"65076907"
"65065070"
"65062867"
"65026140"
"65059421"
"65086799"
"65010460"
"65041470"
"65058840"
"65026370"
"65041879"
"65061670"
"65081327"
"65046820"
"65080748"
"65058229"
"65077050"
"65056190"
"65058341"
"65076504"
"65040530"
"65040865"
"65058037"
"65081775"
"65052855"
"65010440"
"65045040"
"65081258"
"65058632"
"65050580"
"65020090"
"65070210"
"65043872"
"65068168"
"65047610"
"65071710"
"65076560"
"65044762"
"65058021"
"65032005"
"65081788"
"65040840"
"65054500"
"65066323"
"65047848"
"65086795"
"65058118"
"65081620"
"65091579"
"65066642"
"65066659"
"65041380"
"65068044"
"65055210"
"65076620"
"65054030"
"65045425"
"65063300"
"65068633"
"65040590"
"65086190"
"65040100"
"65042871"
"65010000"
"65047464"
"65053185"
"65085096"
"65065250"
"65083316"
"65044650"
"65057689"
"65054500"
"65010020"
"65041215"
"65048180"
"65058483"
"65020120"
"65058771"
"65070370"
"65068168"
"65047464"
"65066659"
"65044750"
"65037020"
"65071710"
"65077558"
"65042490"
"65083587"
"65043290"
"65091576"
"65058229"
"65067190"
"65010440"
"65066659"
"65041216"
"65020090"
"65010270"
"65071383"
"65062010"
"65081672"
"65068619"
"65043120"
"65055283"
"65037005"
"65081620"
"65066908"
"65041215"
"65045080"
"65074480"
"65081463"
"65025630"
"65020401"
"65066320"
"65076670"
"65058038"
"65066320"
"65067730"
"65010480"
"65032140"
"65054868"
"65068220"
"65045380"
"65065250"
"65068625"
"65057689"
"65059868"
"65058414"
"65054030"
"65020670"
"65053210"
"65066420"
"65055300"
"65081735"
"65032540"
"65068615"
"76081707"
"65076562"
"65026370"
"65086795"
"65025630"
"65071863"
"65055680"
"65055112"
"65055780"
"65068651"
"65067854"
"65081457"
"65010000"
"65071788"
"65060010"
"65083316"
"65071710"
"65041216"
"65110000"
"65058225"
"65040170"
"65054040"
"65025130"
"65050670"
"65058502"
"65020260"
"65042570"
"65076672"
"65040260"
"65058544"
"65047710"
"65048180"
"65052864"
"65062650"
"65052872"
"65055760"
"65081392"
"65077558"
"65092070"
"65057386"
"65020090"
"65083316"
"65071383"
"65073735"
"65057646"
"65066335"
"65041160"
"65058039"
"65054680"
"65020090"
"65085370"
"65054480"
"65056224"
"65047849"
"65046310"
"65081492"
"65058111"
"65081515"
"65044770"
"65035300"
"65080320"
"65071851"
"65060340"
"65041211"
"65068380"
"65068168"
"65062400"
"65047640"
"65052140"
"65067854"
"65081321"
"65036800"
"65074410"
"65065030"
"65054030"
"65025630"
"65068070"
"65020260"
"65031590"
"65051843"
"65045020"
"65037230"
"65066437"
"65058147"
"65066620"
"65058487"
"65054844"
"65076824"
"65058041"
"65065070"
"65041211"
"65065390"
"65056533"
"65041879"
"65058635"
"65066420"
"65081620"
"65067710"
"65066190"
"65035100"
"65057010"
"65055450"
"65058258"
"65068212"
"65040865"
"65054480"
"65081315"
"65076530"
"65041882"
"65031290"
"65080320"
"65030760"
"65056533"
"65068589"
"65072420"
"65030520"
"65081335"
"65071854"
"65067660"
"65068048"
"65081761"
"65056533"
"65071710"
"65071851"
"65047120"
"65086795"
"65065500"
"65068168"
"65065390"
"65083595"
"65068619"
"65081788"
"65056040"
"65047040"
"65040560"
"65070628"
"65076590"
"65036460"
"65037410"
"65035250"
"65081620"
"65061000"
"65074193"
"65068461"
"65081620"
"65058635"
"65031370"
"65044020"
"65074193"
"65052140"
"65054500"
"65080330"
"65044310"
"65067854"
"65053530"
"65067660"
"65044370"
"65056224"
"65054280"
"65057747"
"65068220"
"65040655"
"65041390"
"65015550"
"65050290"
"65080690"
"65058509"
"65025450"
"65060340"
"65031290"
"65051610"
"65056190"
"65067710"
"65074285"
"65036140"
"65058844"
"65044750"
"65065030"
"65057389"
"65054840"
"65071788"
"65040530"
"65044370"
"65110000"
"65058529"
"65055450"
"65064514"
"65040150"
"65054415"
"65081260"
"65085440"
"65040865"
"65046820"
"65010000"
"65047790"
"65044380"
"65035740"
"65055290"
"65047842"
"65068601"
"65046060"
"65044420"
"65075180"
"65056045"
"65010440"
"65068639"
"65090834"
"65068655"
"65032540"
"65048180"
"65076590"
"65054280"
"65071858"
"65015260"
"65076649"
"65071862"
"65076612"
"65076340"
"65056190"
"65060480"
"65030050"
"65056533"
"65091100"
"65057430"
"65080330"
"65058487"
"65047849"
"65000000"
"65083321"
"65043260"
"65058483"
"65044760"
"65025190"
"65047640"
"65071415"
"65054500"
"65052140"
"65068615"
"65060350"
"65052870"
"65040500"
"65041000"
"65056574"
"65081478"
"65061610"
"65059429"
"65071760"
"65026100"
"65058484"
"65070260"
"65036510"
"65042560"
"65055376"
"65054005"
"65067660"
"65030050"
"65067660"
"65070480"
"65068615"
"65025630"
"65066874"
"65081271"
"65080050"
"65060346"
"65110000"
"65081655"
"65065200"
"65058844"
"65042877"
"65066010"
"65035070"
"65085409"
"65071383"
"65060465"
"65031520"
"65049160"
"65060700"
"65066800"
"65083336"
"65054010"
"65010000"
"65057100"
"65045420"
"65092316"
"65122497"
"65040873"
"65037230"
"65030430"
"65056170"
"65066320"
"65058115"
"65072757"
"65061530"
"65054630"
"65081405"
"65066810"
"65080420"
"65067645"
"65010020"
"65070480"
"65053600"
"65042560"
"65058328"
"65095602"
"65068641"
"65067426"
"65056300"
"65058538"
"65058187"
"65068164"
"65030291"
"65068883"
"65068683"
"65083316"
"65052140"
"65067392"
"65081784"
"65076390"
"65037009"
"65056574"
"65059320"
"65053650"
"65095600"
"65046130"
"65071862"
"65058006"
"65081321"
"65065380"
"65044650"
"65073510"
"65058630"
"65062050"
"65066906"
"65076800"
"65081261"
"65076460"
"65076550"
"65037230"
"65010440"
"65068639"
"65061440"
"65068162"
"65072480"
"65020640"
"65020070"
"65060465"
"65048180"
"65042155"
"65058746"
"65000000"
"65076657"
"65066844"
"65065180"
"65095629"
"65074193"
"65054060"
"65040460"
"65015040"
"65067426"
"65045420"
"65057430"
"65062050"
"65060831"
"65070160"
"65043774"
"65070280"
"65020150"
"65058159"
"65045380"
"65058772"
"65047760"
"65082511"
"65035830"
"65076660"
"65068128"
"65057782"
"65068232"
"65010000"
"65076340"
"65071383"
"65047820"
"65081463"
"65042570"
"65057667"
"65090030"
"65045800"
"65066323"
"65076132"
"65045857"
"65067426"
"65073580"
"65076240"
"65056170"
"65062090"
"65055443"
"65010200"
"65085235"
"65026100"
"65057665"
"65056200"
"65068067"
"65057646"
"65015330"
"65032540"
"65062760"
"65020260"
"65065380"
"65083638"
"65058635"
"65000000"
"65040510"
"65082795"
"65056300"
"65068619"
"65067426"
"65055315"
"65073580"
"65035570"
"65058411"
"65076390"
"65057753"
"65076240"
"65058520"
"65082587"
"65010000"
"65071851"
"65090050"
"65086794"
"65048650"
"65042450"
"65054060"
"65068579"
"65048650"
"65025450"
"65095290"
"65068639"
"65055443"
"65067426"
"65093338"
"65070628"
"65045855"
"65054500"
"65050881"
"65058864"
"65000000"
"65083583"
"65040460"
"65059421"
"65058792"
"65042040"
"65064530"
"65073580"
"65071841"
"65043840"
"65075441"
"65058619"
"65041130"
"65068162"
"65037350"
"65025380"
"65058709"
"65063180"
"65036190"
"65055440"
"65045857"
"65025190"
"65053210"
"65078340"
"65048180"
"65072660"
"65058411"
"65056574"
"65070684"
"65083316"
"65065510"
"65072660"
"65058753"
"65081440"
"65068629"
"65057390"
"65035330"
"65059820"
"65031220"
"65065510"
"65068010"
"65060073"
"65071868"
"65076580"
"65070020"
"65095602"
"65082387"
"65058619"
"65068627"
"65058500"
"65046440"
"65071710"
"65020450"
"65076660"
"65090630"
"65061512"
"65068709"
"65071383"
"65068220"
"65081351"
"65081600"
"65071383"
"65058410"
"65066621"
"65045480"
"65054730"
"65068657"
"65025230"
"65068627"
"65041891"
"65064514"
"65091583"
"65083638"
"65031370"
"65031422"
"65047020"
"65045480"
"65054490"
"65030384"
"65047170"
"65064514"
"65080300"
"65068030"
"65058840"
"65055346"
"65071868"
"65054060"
"65058258"
"65081600"
"65010000"
"65066841"
"65058410"
"65061730"
"65051710"
"65035070"
"65035640"
"65058531"
"65068882"
"65071847"
"65045857"
"65059420"
"65090040"
"65044180"
"65040470"
"65020450"
"65055220"
"65068657"
"65040430"
"65071868"
"65010000"
"65058039"
"65058000"
"65067740"
"65035070"
"65044490"
"65067842"
"65057170"
"65020090"
"65060690"
"65057744"
"65058546"
"65067864"
"65080300"
"65071292"
"65070270"
"65020260"
"65076320"
"65040820"
"65091584"
"65066350"
"65066635"
"65090130"
"65068380"
"65010440"
"65068232"
"65047464"
"65053660"
"65030430"
"65068018"
"65047600"
"65067426"
"65066160"
"65059650"
"65056558"
"65053000"
"65046611"
"65076690"
"65055020"
"65041540"
"65041870"
"65073630"
"65054060"
"65076838"
"65066350"
"65020140"
"65067868"
"65076650"
"65010000"
"65074199"
"65055120"
"65072120"
"65065430"
"65073310"
"65130000"
"65047464"
"65081788"
"65054751"
"65070670"
"65072006"
"65066844"
"65067849"
"65040730"
"65067790"
"65025790"
"65058227"
"65031360"
"65046260"
"65080660"
"65060764"
"65086010"
"65090056"
"65068510"
"65065100"
"65057892"
"65074775"
"65070480"
"65065180"
"65066210"
"65043800"
"65066760"
"65066620"
"65067888"
"65068651"
"65040070"
"65082489"
"65082489"
"65082613"
"65058554"
"65065420"
"65066260"
"65067847"
"65045360"
"65076550"
"65056533"
"65065290"
"65076406"
"65076320"
"65068583"
"65015370"
"65066844"
"65068500"
"65042245"
"65086809"
"65051530"
"65032540"
"65010000"
"65076840"
"65062450"
"65059820"
"65055315"
"65068661"
"65058554"
"65067858"
"65066160"
"65045480"
"65060901"
"65066720"
"65043070"
"65058159"
"65054610"
"65046060"
"65041886"
"65081442"
"65066620"
"65085291"
"65059819"
"65076672"
"65067660"
"65053335"
"65058313"
"65071383"
"65090300"
"65040865"
"65040580"
"65076660"
"65020010"
"65066434"
"65070684"
"65080420"
"65076360"
"65061238"
"65076124"
"65060641"
"65032540"
"65043200"
"65050140"
"65058152"
"65076320"
"65046440"
"65068160"
"65033070"
"65073614"
"65047849"
"65055282"
"65076824"
"65058533"
"65031120"
"65015330"
"65045250"
"65062270"
"65050490"
"65067888"
"65031540"
"65075320"
"65058619"
"65010000"
"65041120"
"65071841"
"65054590"
"65060879"
"65058619"
"65073630"
"65074680"
"65068220"
"65044740"
"65010000"
"65081742"
"65044030"
"65058051"
"65065290"
"65035330"
"65076670"
"65076340"
"65066659"
"65065100"
"65059820"
"65053740"
"65066380"
"65071841"
"65050410"
"65043560"
"65059426"
"65056200"
"65042860"
"65030291"
"65058844"
"65076460"
"65059426"
"65040580"
"65040070"
"65053740"
"65062430"
"65058186"
"65060260"
"65065100"
"65070000"
"65060879"
"65010200"
"65061430"
"65065500"
"65063857"
"65042862"
"65058864"
"65065100"
"65067866"
"65067834"
"65060170"
"65067660"
"65076460"
"65035330"
"65015330"
"65086070"
"65081620"
"65055460"
"65044650"
"65032140"
"65068182"
"65040160"
"65076842"
"65074253"
"65070210"
"65091579"
"65058281"
"65053740"
"65074497"
"65068579"
"65045250"
"65054040"
"65067740"
"65044650"
"65061031"
"65070480"
"65058640"
"65051380"
"65076450"
"65076370"
"65042859"
"65057774"
"65044210"
"65058221"
"65081700"
"65010000"
"65000000"
"65081620"
"65081388"
"65040090"
"65076520"
"65067740"
"65020210"
"65044230"
"65068585"
"65010000"
"65093318"
"65041875"
"65031430"
"65066600"
"65058662"
"65041160"
"65044210"
"65032140"
"65068699"
"65076612"
"65020830"
"65052140"
"65076460"
"65066160"
"65066431"
"65058418"
"65058701"
"65073715"
"65035770"
"65042550"
"65035010"
"65066874"
"65070060"
"65041875"
"65063550"
"65010000"
"65054040"
"65043840"
"65042550"
"65054590"
"65054075"
"65060700"
"65058407"
"65042375"
"65123091"
"65025790"
"65059280"
"65035470"
"65041870"
"65081700"
"65067740"
"65076360"
"65082545"
"65040210"
"65054040"
"65031060"
"65010000"
"65076310"
"65054450"
"65041125"
"65036210"
"65077600"
"65036045"
"65066340"
"65010000"
"65068625"
"65060837"
"65049093"
"65020140"
"65037230"
"65081761"
"65054075"
"65060350"
"65059424"
"65025790"
"65058554"
"65054590"
"65040210"
"65058037"
"65043772"
"65047710"
"65060660"
"65041886"
"65066849"
"65010000"
"65043370"
"65045857"
"65057757"
"65047464"
"65058697"
"65076550"
"65032071"
"65010660"
"65065180"
"65015100"
"65067040"
"65058129"
"65068220"
"65041210"
"65035070"
"65036050"
"65020320"
"65071858"
"65066323"
"65054450"
"65040300"
"65060660"
"65045857"
"65053185"
"65046720"
"65109899"
"65068000"
"65041350"
"65066320"
"65070510"
"65040210"
"65060410"
"65074710"
"65085293"
"65058686"
"65076440"
"65040112"
"65067740"
"65050490"
"65076420"
"65047500"
"65020280"
"65070670"
"65054590"
"65066849"
"65057470"
"65044782"
"65020670"
"65082515"
"65070160"
"65055660"
"65035300"
"65091574"
"65047858"
"65037290"
"65080011"
"65067740"
"65026410"
"65025790"
"65055450"
"65066320"
"65040800"
"65030080"
"65058512"
"65040300"
"65026270"
"65058487"
"65094036"
"65041870"
"65068134"
"65067710"
"65070684"
"65067426"
"65041350"
"65026210"
"65073614"
"65065030"
"65025130"
"65055380"
"65053650"
"65037430"
"65025270"
"65081476"
"65071380"
"65094036"
"65055366"
"65073580"
"65026150"
"65058233"
"65076340"
"65067424"
"65064475"
"65070210"
"65041215"
"65095670"
"65066160"
"65061670"
"65045580"
"65054005"
"65081757"
"65010020"
"65044650"
"65047857"
"65046790"
"65094036"
"65066210"
"65047858"
"65058738"
"65070280"
"65059580"
"65076653"
"65035350"
"65040670"
"65091799"
"65076150"
"65070685"
"65068050"
"65060080"
"65068030"
"65025130"
"65058667"
"65066620"
"65083336"
"65068460"
"65076050"
"65044230"
"65071861"
"65010000"
"65059421"
"65044380"
"65066160"
"65070290"
"65067710"
"65040210"
"65057310"
"65076340"
"65082523"
"65068050"
"65074620"
"65053185"
"65076653"
"65044380"
"65051580"
"65081700"
"65086287"
"65044456"
"65035022"
"65010600"
"65060680"
"65044750"
"65015385"
"65066260"
"65055370"
"65081255"
"65060472"
"65060080"
"65035350"
"65095670"
"65067426"
"65068096"
"65054005"
"65059819"
"65060080"
"65076340"
"65044650"
"65082083"
"65081761"
"65068699"
"65048180"
"65040170"
"65041555"
"65058051"
"65042390"
"65076649"
"65067710"
"65044380"
"65042861"
"65058098"
"65050270"
"65032005"
"65068050"
"65057365"
"65059730"
"65053600"
"65037009"
"65032540"
"65044770"
"65081315"
"65058333"
"65090884"
"65032630"
"65054040"
"65030000"
"65076320"
"65062207"
"65044440"
"65055460"
"65065380"
"65010000"
"65046420"
"65074370"
"65042020"
"65081315"
"65070130"
"65015390"
"65037004"
"65025380"
"65074480"
"65081315"
"65092500"
"65040430"
"65060260"
"65025680"
"65037050"
"65055394"
"65045857"
"65015370"
"65066914"
"65067430"
"65025640"
"65068601"
"65082133"
"65067547"
"65020480"
"65053650"
"65081255"
"65053210"
"65030291"
"65059821"
"65056170"
"65041160"
"65063020"
"65066659"
"65076350"
"65070160"
"65081672"
"65065682"
"65025450"
"65082083"
"65058146"
"65035400"
"65032550"
"65090770"
"65058352"
"65026180"
"65050854"
"65064423"
"65053363"
"65062690"
"65058532"
"65067710"
"65043840"
"65068593"
"65036380"
"65015390"
"65035400"
"65068641"
"65053210"
"65090770"
"65081761"
"65010000"
"65052160"
"65081672"
"65068653"
"65010320"
"65062280"
"65055394"
"65043840"
"65068645"
"65054090"
"65066820"
"65058032"
"65031800"
"65058756"
"65072770"
"65058352"
"65066260"
"65076360"
"65000000"
"65041110"
"65090542"
"65040170"
"65071391"
"65076360"
"65041000"
"65066321"
"65070290"
"65045853"
"65065290"
"65090770"
"65045040"
"65090770"
"65068601"
"65067710"
"65070017"
"65070294"
"65068026"
"65081620"
"65067426"
"65040670"
"65055394"
"65058528"
"65059820"
"65095000"
"65066846"
"65067340"
"65090770"
"65035033"
"65055440"
"65068649"
"65036281"
"65068639"
"65067710"
"65047260"
"65057755"
"65066856"
"65076390"
"65082010"
"65058136"
"65070160"
"65081761"
"65066260"
"65036590"
"65041550"
"65071852"
"65068683"
"65068589"
"65074492"
"65076506"
"65058538"
"65047464"
"65052030"
"65061560"
"65067283"
"65061670"
"65058864"
"65072120"
"65032540"
"65076360"
"65068220"
"65052854"
"65064475"
"65020120"
"65055276"
"65068589"
"65068683"
"65060260"
"65057310"
"65067834"
"65031660"
"65066190"
"65025500"
"65055353"
"65067854"
"65076520"
"65044420"
"65058014"
"65030620"
"65058619"
"65066868"
"65058510"
"65066420"
"65058531"
"65041211"
"65037465"
"65068649"
"65080030"
"65076050"
"65082195"
"65066659"
"65081400"
"65082020"
"65058533"
"65059881"
"65037465"
"65076672"
"65082441"
"65074490"
"65060280"
"65040530"
"65032190"
"65055120"
"65060260"
"65032005"
"65076670"
"65020053"
"65068583"
"65074460"
"65066659"
"65063800"
"65044060"
"65063030"
"65067690"
"65040460"
"65058667"
"65067874"
"65036815"
"65063030"
"65025500"
"65086795"
"65066844"
"65067730"
"65060080"
"65042145"
"65081655"
"65068067"
"65054030"
"65092412"
"65041730"
"65052140"
"65058482"
"65076824"
"65030652"
"65058532"
"65071300"
"65041130"
"65067854"
"65076506"
"65080850"
"65066750"
"65020410"
"65081800"
"65081763"
"65050854"
"65076790"
"65058774"
"65043243"
"65071300"
"65076902"
"65046790"
"65053750"
"65066620"
"65058181"
"65067790"
"65059820"
"65058482"
"65080850"
"65076504"
"65058006"
"65074862"
"65057010"
"65073602"
"65042735"
"65082439"
"65020630"
"65081788"
"65025450"
"65068067"
"65067790"
"65076670"
"65031650"
"65010000"
"65068097"
"65080830"
"65045380"
"65037180"
"65057709"
"65010000"
"65037440"
"65057470"
"65030640"
"65045320"
"65045857"
"65058890"
"65071380"
"65051790"
"65055276"
"65061238"
"65057753"
"65095683"
"65068460"
"65065470"
"65058482"
"65065250"
"65081347"
"65068683"
"65025650"
"65086090"
"65045250"
"65035052"
"65061670"
"65061238"
"65010000"
"65060285"
"65058158"
"65071848"
"65025830"
"65067426"
"65041198"
"65068639"
"65063736"
"65066320"
"65080830"
"65041305"
"65076610"
"65067426"
"65031170"
"65061238"
"65010000"
"65066323"
"65058007"
"65058890"
"65021200"
"65045580"
"65076506"
"65057220"
"65076460"
"65050510"
"65057808"
"65076340"
"65031360"
"65057630"
"65058103"
"65035750"
"65049091"
"65055361"
"65075660"
"65083642"
"65060520"
"65058197"
"65047464"
"65066600"
"65067710"
"65067510"
"65060641"
"65047600"
"65068709"
"65058487"
"65041555"
"65064416"
"65031160"
"65071862"
"65081317"
"65060224"
"65047600"
"65058031"
"65068380"
"65066320"
"65030005"
"65025600"
"65045640"
"65035830"
"65035660"
"65058171"
"65010580"
"65050100"
"65058483"
"65064421"
"65040260"
"65025130"
"65081682"
"65071861"
"65036110"
"65081700"
"65046640"
"65060809"
"65045690"
"65043035"
"65015330"
"65072270"
"65058453"
"65081700"
"65030620"
"65057881"
"65030390"
"65063480"
"65076649"
"65055060"
"65076670"
"65082649"
"65043030"
"65081700"
"65045170"
"65047760"
"65071868"
"65065030"
"65065070"
"65060350"
"65066844"
"65076657"
"65070000"
"65068220"
"65053530"
"65068611"
"65041215"
"65076657"
"65042400"
"65044790"
"65082185"
"65025450"
"65065070"
"65063300"
"65036450"
"65044080"
"65031421"
"65068460"
"65044080"
"65047464"
"65036590"
"65041870"
"65058162"
"65044874"
"65040003"
"65020402"
"65042467"
